gvkey,datadate,fyear,indfmt,consol,popsrc,datafmt,tic,curcd,act,at,ceq,csho,ebit,lct,lt,ni,sale,costat,prcc_c
163965,20211231,2021,INDL,C,D,STD,CTSO,USD,64.299,89.519,62.578,43.478,-22.401,13.69,26.941,-24.559,43.166,A,4.19
163983,20211231,2021,INDL,C,D,STD,THS,USD,1255.8,5207,1845.4,55.8,165.5,1076.2,3361.6,-12.5,4327.6,A,40.53
164086,20210630,2021,INDL,C,D,STD,CMPR,USD,528.498,2182.498,-449.399,26.036,135.35,638.173,2560.749,-77.711,2592.513,A,71.61
164116,20211231,2021,INDL,C,D,STD,OFLX,USD,71.737,88.915,60.352,10.094,35.062,22.794,28.374,26.195,130.011,A,126.95
164363,20211231,2021,INDL,C,D,STD,TROX,USD,2049,5987,1994,153.935,587,822,3945,286,3572,A,24.03
164365,20211231,2021,INDL,C,D,STD,WSBF,USD,,2215.858,432.773,24.795,114.547,,1783.085,70.791,273.078,A,21.86
164416,20211231,2021,INDL,C,D,STD,IRBT,USD,789.533,1184.429,716.723,27.006,0.845,395.683,467.706,30.39,1564.987,A,65.88
164494,20211231,2021,INDL,C,D,STD,SPR,USD,3806,7737.3,448.3,105.038,-408.4,1876,7288.5,-540.8,3953,A,43.09
164506,20211231,2021,INDL,C,D,STD,ACCO,USD,924.9,3091.3,864.8,95.818,181.6,708.6,2226.5,101.9,2025.3,A,8.26
164572,20211231,2021,INDL,C,D,STD,AMSF,USD,,1402.724,399.323,19.364,79.449,,1003.401,65.756,315.934,A,53.83
164633,20211231,2021,INDL,C,D,STD,HOMB,USD,,18052.138,2765.721,163.699,488.425,,15286.417,319.021,762.74,A,24.35
164652,20211231,2021,INDL,C,D,STD,BKD,USD,698.994,6410.467,697.402,186.958,-156.792,631.954,5710.844,-99.29,2745.891,A,5.16
164660,20211231,2021,INDL,C,D,STD,CCO,USD,1134.521,5299.355,-3205.03,470.809,145.554,1112.944,8493.325,-433.815,2241.118,A,3.31
164708,20211231,2021,INDL,C,D,STD,AMP,USD,,175979,5685,110.861,3573,,170294,2760,13443,A,301.66
164755,20211231,2021,INDL,C,D,STD,CROX,USD,666.569,1545.068,14.082,58.33,689.426,388.243,1530.986,725.694,2313.416,A,128.22
165051,20211231,2021,INDL,C,D,STD,SPWR,USD,1073.466,1554.806,388.389,173.052,17.79,509.596,1164.782,-37.358,1334.318,A,20.87
165052,20211231,2021,INDL,C,D,STD,UAA,USD,3336.299,4991.396,2088.994,476.262,524.823,1450.176,2902.402,360.06,5683.466,A,21.19
165123,20211231,2021,INDL,C,D,STD,LDOS,USD,3619,13261,4291,140,1159,3229,8917,753,13737,A,88.9
165262,20211231,2021,INDL,C,D,STD,DHT,USD,131.972,1609.362,1047.326,166.127,-19.563,41.944,562.003,-11.521,295.853,A,5.19
165264,20211231,2021,INDL,C,D,STD,FNF,USD,,60690,9414,283.779,3210,,51233,2422,15643,A,52.18
165637,20211231,2021,INDL,C,D,STD,URG,USD,48.623,120.839,69.386,216.783,-16.757,6.224,51.453,-22.938,0.016,A,1.22
165678,20211231,2021,INDL,C,D,STD,CPA,USD,1238.789,4248.261,1299.397,41.933,86.51,1053.101,2948.864,43.844,1489.141,A,82.66
165746,20211231,2021,INDL,C,D,STD,LYV,USD,6684.093,14402.318,-582.651,224.675,-410.069,6855.722,14038.851,-670.675,6268.447,A,119.69
165798,20210731,2021,INDL,C,D,STD,UEC,USD,75.045,169.541,151.455,236.797,-17.512,13.269,18.086,-14.814,0,A,3.35
165856,20211231,2021,INDL,C,D,STD,HEES,USD,,2080.447,303.382,36.142,125.234,,1777.065,102.54,1062.797,A,44.27
165914,20211231,2021,INDL,C,D,STD,CMG,USD,1381.564,6652.958,2297.374,28.08,901.595,873.682,4355.584,652.984,7547.061,A,1748.25
165993,20211231,2021,INDL,C,D,STD,FIS,USD,10708,82931,47347,609,2213,14466,35399,417,13877,A,109.15
166213,20210930,2021,INDL,C,D,STD,LQDT,USD,131.842,255.576,135.015,33.235,28.638,109.173,120.561,50.949,257.531,A,22.08
166435,20211231,2021,INDL,C,D,STD,VNDA,USD,478.301,593.792,504.928,55.901,42.165,74.419,88.864,33.152,268.682,A,15.69
166447,20210930,2021,INDL,C,D,STD,AVXL,USD,161.616,161.616,150.818,75.918,-42.001,10.798,10.798,-37.909,0,A,17.34
166482,20210930,2021,INDL,C,D,STD,MWA,USD,653.7,1518,694.9,157.955,142.1,220.1,823.1,70.4,1111,A,14.4
166555,20211231,2021,INDL,C,D,STD,ATEC,USD,331.157,572.053,79.422,99.537,-113.572,101.095,469.028,-144.326,243.212,A,11.43
166562,20211231,2021,INDL,C,D,STD,VG,USD,227.313,1388.144,617.721,254.006,24.47,298.31,770.423,-24.497,1409.015,A,20.79
166563,20211231,2021,INDL,C,D,STD,DK,USD,2935.2,6728,827.7,74.197,-194.7,3126.7,5780.5,-203.5,10648.2,A,14.99
166583,20211231,2021,INDL,C,D,STD,LUNA,USD,82.445,130.237,81.923,32.116,0.241,32.687,48.314,1.382,87.513,A,8.44
170384,20211231,2021,INDL,C,D,STD,GOGO,USD,249.914,647.687,-320.154,110.792,122.176,188.516,967.841,152.735,335.716,A,13.53
170396,20211231,2021,INDL,C,D,STD,CUBI,USD,,19575.028,1228.423,32.913,620.81,,18208.811,314.647,886.058,A,65.37
170419,20210630,2021,INDL,C,D,STD,HTBI,USD,,3524.723,396.519,16.636,67.567,,3128.204,15.675,158.554,A,30.98
170450,20210831,2021,INDL,C,D,STD,ORMP,USD,95.337,127.999,115.773,35.294,-22.806,6.679,11.482,-22.238,2.703,A,14.28
170520,20211231,2021,INDL,C,D,STD,RDUS,USD,173.079,181.542,-252.304,47.36,-50.764,94.787,433.846,-70.176,229.973,A,6.92
170527,20210930,2021,INDL,C,D,STD,POST,USD,2086.1,12414.7,2742.4,63.1,686.8,1049.2,9355.5,166.7,6226.7,A,112.73
170616,20210131,2020,INDL,C,D,STD,SPLK,USD,3272.38,5868.486,1594.005,163.147,-769.09,1524.748,4274.481,-907.98,2229.385,A,169.89
170617,20211231,2021,INDL,C,D,STD,FB,USD,66666,165987,124879,2741,46753,21135,41108,39370,117929,A,336.35
170714,20211231,2021,INDL,C,D,STD,ESRT,USD,,4282.447,998.128,170.217,79.837,,2598.115,-10.711,624.798,A,8.9
170750,20211231,2021,INDL,C,D,STD,FANG,USD,1446,22898,12088,177.551,4082,1438,9653,2182,6797,A,107.85
170841,20211231,2021,INDL,C,D,STD,PSX,USD,14697,55594,19166,438.254,605,12801,33957,1317,111476,A,72.46
171002,20211231,2021,INDL,C,D,STD,GMED,USD,864.516,1957.263,1741.388,101.544,229.17,140.164,215.875,149.191,958.102,A,72.2
171007,20211231,2021,INDL,C,D,STD,NOW,USD,5220,10798,3695,199.608,275,4949,7103,230,5896,A,649.11
171049,20211231,2021,INDL,C,D,STD,BLMN,USD,352.792,3294.271,216.461,89.253,373.23,984.625,3071.421,215.555,4119.252,A,20.98
171067,20210731,2021,INDL,C,D,STD,PANW,USD,4647.3,10241.6,634.5,97.3,-258,5116.7,9478,-498.9,4256.1,A,556.76
171141,20210131,2020,INDL,C,D,STD,FIVE,USD,755.413,2314.77,881.886,55.935,154.803,435.67,1432.884,123.361,1962.137,A,174.98
174022,20211231,2021,INDL,C,D,STD,RLGY,USD,1188,7210,2186,116.588,653,1052,5018,343,7983,A,16.81
174049,20211231,2021,INDL,C,D,STD,PGTI,USD,421.758,1460.61,529.097,59.696,110.039,135.861,894.65,32.878,1161.464,A,22.49
174077,20210331,2020,INDL,C,D,STD,CVLT,USD,607.6,904.173,394.034,46.482,47.532,373.202,510.139,-30.954,723.472,A,55.37
174134,20211231,2021,INDL,C,D,STD,PTCT,USD,954.368,1938.056,1.438,70.828,-374.943,509.348,1936.618,-523.901,538.593,A,39.83
174236,20211231,2021,INDL,C,D,STD,SEM,USD,1139.439,7360.171,1109.981,133.885,569.746,1273.077,5995.236,402.225,6204.515,A,29.4
174310,20211231,2021,INDL,C,D,STD,KBR,USD,2152,6199,1687,139.786,413,1875,4498,18,7339,A,47.62
174389,20211231,2021,INDL,C,D,STD,EHTH,USD,407.587,1149.292,749.519,26.688,-78.523,75.465,167.181,-104.375,538.199,A,25.5
174390,20211231,2021,INDL,C,D,STD,LMAT,USD,139.883,292.802,254.151,21.923,35.677,21.813,38.651,26.907,154.424,A,50.23
174428,20211231,2021,INDL,C,D,STD,INFU,USD,22.065,97.586,48.272,20.7,3.259,12.896,49.314,1.42,102.382,A,17.03
174637,20211231,2021,INDL,C,D,STD,ICFI,USD,449.163,1849.534,803.47,18.876,125.069,376.631,1046.064,71.132,1553.048,A,102.55
174744,20211231,2021,INDL,C,D,STD,EVR,USD,2798.365,3802.657,1320.371,37.903,1133.799,1297.136,2167.376,740.116,3307.085,A,135.85
175007,20211231,2021,INDL,C,D,STD,ALGT,USD,1338.411,3991.073,1223.552,18.111,74.892,663.045,2767.521,151.853,1707.91,A,187.04
175008,20211231,2021,INDL,C,D,STD,FOLD,USD,596.834,905.14,307.369,278.913,-199.92,145.975,597.771,-250.46,305.514,A,11.55
175263,20211231,2021,INDL,C,D,STD,WU,USD,,8823.5,355.6,393.8,1138.8,,8467.9,805.8,5070.8,A,17.84
175307,20211231,2021,INDL,C,D,STD,DEI,USD,,9354.032,2416.069,175.529,199.764,,5367.479,65.267,917.008,A,33.5
175319,20211231,2021,INDL,C,D,STD,HBI,USD,3528.103,7071.436,702.493,349.903,929.438,2327.053,6368.943,77.224,6801.24,A,16.72
175404,20211231,2021,INDL,C,D,STD,FSLR,USD,3191.243,7413.746,5959.551,106.332,389.867,726.878,1454.195,468.693,2858.277,A,87.16
175523,20211231,2021,INDL,C,D,STD,GSAT,USD,68.873,814.106,365.431,1796.529,-65.28,61.565,448.675,-112.625,124.297,A,1.16
175654,20211231,2021,INDL,C,D,STD,WLDN,USD,148.959,394.422,179.221,12.804,-6.315,117.207,215.201,-8.417,353.755,A,35.2
175686,20211231,2021,INDL,C,D,STD,PRIM,USD,1182.09,2543.327,990.055,53.195,186.55,759.118,1553.272,115.611,3497.632,A,23.98
175689,20211231,2021,INDL,C,D,STD,AWI,USD,321.9,1710,519.7,47.302,181.3,209.6,1190.3,183.2,1106.6,A,116.12
175900,20210930,2021,INDL,C,D,STD,SBH,USD,1383.575,2847.132,280.741,112.913,461.122,664.881,2566.391,239.858,3874.997,A,18.46
175955,20211231,2021,INDL,C,D,STD,IPGP,USD,2347.683,3170.54,2746.582,53.01,352.763,313.433,423.319,278.416,1460.86,A,172.14
175966,20211231,2021,INDL,C,D,STD,CPRX,USD,210.106,237.788,206.831,102.993,52.385,27.063,30.957,39.482,140.833,A,6.77
176017,20211231,2021,INDL,C,D,STD,ATHX,USD,46.027,60.184,16.369,242.844,-84.258,29.861,43.815,-86.955,5.514,A,0.9026
176022,20211231,2021,INDL,C,D,STD,EBS,USD,1272.1,2959,1619,51.3,436.1,373.8,1340,230.9,1792.7,A,43.47
176234,20211231,2021,INDL,C,D,STD,CTT,USD,,507.31,181.755,48.888,12.59,,323.314,58.262,102.846,A,8.71
176247,20211231,2021,INDL,C,D,STD,AIMC,USD,1167.8,4130.6,1985.1,64.924,244.3,416.5,2145.5,27.7,1899.8,A,51.57
176343,20211231,2021,INDL,C,D,STD,CLNE,USD,409.936,957.07,747.076,222.685,-95.048,125.904,201.659,-93.146,255.646,A,6.13
176362,20210430,2020,INDL,C,D,STD,AVAV,USD,401.638,928.566,612.093,24.777,50.282,96.185,316.459,23.331,394.912,A,86.9
176572,20210630,2021,INDL,C,D,STD,AVNW,USD,170.239,297.653,183.335,11.153,24.481,96.369,114.318,110.139,274.911,A,32.08
176591,20211231,2021,INDL,C,D,STD,EIG,USD,,3783.2,1213.1,27.741,151.6,,2570.1,119.3,703.1,A,41.38
176593,20211231,2021,INDL,C,D,STD,PRTS,USD,168.602,235.336,95.568,52.96,-9.111,96.794,139.768,-10.339,582.44,A,11.2
176602,20211231,2021,INDL,C,D,STD,ESGR,USD,,24429,5586,17.658,408,,17924,473,716,A,247.59
176670,20210630,2021,INDL,C,D,STD,ARAY,USD,352.773,480.098,68.84,90.822,22.235,192.359,411.258,-6.311,396.289,A,4.77
176701,20211231,2021,INDL,C,D,STD,IBKR,USD,,109113,2395,98.205,2011,,98891,308,2938,A,79.42
176766,20210930,2021,INDL,C,D,STD,TFSL,USD,,14057.45,1732.28,280.761,128.784,,12325.17,81.007,444.65,A,17.87
176928,20210630,2021,INDL,C,D,STD,BR,USD,1261.3,8119.8,1809.1,116.1,724,1288,6310.7,547.5,4993.7,A,182.82
177088,20211231,2021,INDL,C,D,STD,BX,USD,,41196.408,9422.893,704.34,13298.799,,19490.362,5857.397,22577.148,A,129.39
177108,20211231,2021,INDL,C,D,STD,CNK,USD,874.472,5230.65,322.904,119.751,-224.603,769.144,4896.182,-422.783,1510.464,A,16.12
177111,20211231,2021,INDL,C,D,STD,TTGT,USD,438.111,789,222.757,29.634,37.952,70,566.243,0.949,263.427,A,95.66
177227,20211231,2021,INDL,C,D,STD,PODD,USD,1329.8,2048.8,556.3,69.179,126,228.8,1492.5,16.8,1098.8,A,266.07
177257,20211231,2021,INDL,C,D,STD,INFN,USD,991.761,1587.224,323.771,211.381,-63.215,612.488,1263.453,-170.778,1425.205,A,9.59
177287,20211231,2021,INDL,C,D,STD,JAZZ,USD,2611.334,12298.639,3965.136,61.633,637.073,809.303,8333.448,-329.668,3094.238,A,127.4
177315,20211231,2021,INDL,C,D,STD,LLNW,USD,134.599,311.101,141.579,134.337,-32.325,36.923,169.522,-54.761,217.63,A,3.43
177367,20211231,2021,INDL,C,D,STD,CDXC,USD,48.905,57.84,31.727,68.126,-26.722,17.613,26.113,-27.128,67.449,A,3.74
177376,20211231,2021,INDL,C,D,STD,DFS,USD,,110242,12352,288.328,7632,,96834,5449,13221,A,115.56
177637,20211231,2021,INDL,C,D,STD,AMC,USD,1870.3,10821.5,-1789.5,513.979,-839.1,1787.9,12611,-1269.1,2527.9,A,27.2
177640,20211231,2021,INDL,C,D,STD,TIPT,USD,,3599.147,382.954,34.124,107.144,,3198.966,38.132,1202.442,A,13.83
177744,20211231,2021,INDL,C,D,STD,PRO,USD,283.529,494.483,3.584,44.521,-71.957,154.829,490.899,-81.209,251.423,A,34.49
177881,20211231,2021,INDL,C,D,STD,MASI,USD,1238.412,1887.01,1550.245,55.335,275.822,267.736,336.765,229.647,1239.153,A,292.78
177966,20211231,2021,INDL,C,D,STD,ALSN,USD,671,4457,634,99.263,670,459,3823,442,2402,A,36.35
177983,20211231,2021,INDL,C,D,STD,G,USD,1921.641,4975.269,1897.133,185.336,508.973,1308.801,3078.136,369.448,4022.211,A,53.08
178015,20210131,2020,INDL,C,D,STD,LULU,USD,2124.379,4185.215,2558.566,130.353,812.728,883.178,1626.649,588.913,4401.879,A,348.03
178073,20211231,2021,INDL,C,D,STD,RILY,USD,,5851.919,661.271,27.591,706.522,,4801.718,445.054,1740.561,A,88.86
178083,20210131,2020,INDL,C,D,STD,VMW,USD,8612,29016,9051,419.304,2328,8386,19965,2058,11767,A,140.26
178310,20211231,2021,INDL,C,D,STD,TDC,USD,1106,2169,460,107.2,277,1033,1709,147,1917,A,42.47
178507,20211231,2021,INDL,C,D,STD,MSCI,USD,2143.41,5506.703,-163.467,82.439,1104.481,1250.937,5670.17,725.983,2043.544,A,612.69
178519,20211231,2021,INDL,C,D,STD,LPLA,USD,,7991.6,1670.533,79.99,806.531,,6321.067,459.866,7720.83,A,160.09
178539,20211231,2021,INDL,C,D,STD,ROIC,USD,,2928.844,1276.894,122.685,92.555,,1562.491,53.508,284.1,A,19.6
178552,20211231,2021,INDL,C,D,STD,TGH,USD,511.628,7367.444,1481.254,48.832,429.043,566.166,5586.19,284.288,853.364,A,35.71
178672,20211231,2021,INDL,C,D,STD,CVI,USD,1369,3906,553,100.531,90,1156,3136,25,7242,A,16.81
178704,20210131,2020,INDL,C,D,STD,ULTA,USD,2514.777,5089.969,1999.549,56.26,271.236,1343.713,3090.42,175.835,6151.953,A,287.16
178797,20211231,2021,INDL,C,D,STD,APEI,USD,202.637,725.608,415.612,18.709,39.227,83.678,309.996,17.752,418.803,A,22.25
178803,20211231,2021,INDL,C,D,STD,ENSG,USD,639.709,2850.623,1020.768,55.19,258.286,523.068,1828.909,194.652,2627.461,A,83.96
178806,20211231,2021,INDL,C,D,STD,LL,USD,359.828,605.892,272.121,29.113,59.486,232.34,333.771,41.698,1152.344,A,17.07
178834,20211231,2021,INDL,C,D,STD,NFBK,USD,,5430.542,739.883,49.267,108.432,,4690.659,70.654,186.751,A,16.16
178862,20211231,2021,INDL,C,D,STD,CIM,USD,,15407.403,3735.819,236.951,1284.703,,11671.212,670.114,1420.216,A,15.08
178973,20210131,2020,INDL,C,D,STD,TITN,USD,580.234,815.789,371.281,22.553,40.588,317.5,444.508,19.356,1411.222,A,19.55
178976,20210630,2021,INDL,C,D,STD,LRN,USD,857.53,1577.297,804.648,41.577,110.705,306.244,772.649,71.451,1536.76,A,33.33
179413,20210630,2021,INDL,C,D,STD,CSII,USD,284.669,352.567,270.958,40.216,-8.58,54.65,81.609,-13.421,258.973,A,18.78
179437,20211231,2021,INDL,C,D,STD,AWK,USD,1554,24633,7298,181.611,1196,2141,17335,1263,3930,A,188.86
179534,20210930,2021,INDL,C,D,STD,V,USD,27607,82896,34509,2116,15980,15739,45307,12311,24105,A,216.71
179583,20210630,2021,INDL,C,D,STD,FN,USD,1352.507,1616.122,1112.52,36.765,150.796,444.358,503.602,148.341,1879.35,A,118.47
179597,20211231,2021,INDL,C,D,STD,HCCI,USD,156.216,526.864,342.056,23.474,83.162,85.349,184.808,60.948,515.334,A,32.02
179598,20211231,2021,INDL,C,D,STD,CLDX,USD,410.839,444.654,419.476,46.73,-69.148,16.528,25.178,-70.511,4.651,A,38.64
179621,20211231,2021,INDL,C,D,STD,PM,USD,17717,41290,-10106,1550.17,13488,19255,49498,9109,31651,A,95
179657,20210930,2021,INDL,C,D,STD,HI,USD,1434.5,4014.9,1209.6,72.7,432.8,1035.1,2782.7,249.9,2864.8,A,51.99
179671,20211231,2021,INDL,C,D,STD,CCXI,USD,269.177,425.652,286.12,70.358,-129.919,63.017,139.532,-131.755,32.224,A,36.41
179738,20211231,2021,INDL,C,D,STD,ERII,USD,151.763,213.69,178.779,56.823,13.831,19.785,34.911,14.269,103.904,A,21.49
179741,20211231,2021,INDL,C,D,STD,KKR,USD,,264285.44,16463.785,595.664,14777.342,,206146.22,4666.476,26087.341,A,74.5
179819,20211031,2021,INDL,C,D,STD,NX,USD,249.047,717.323,419.782,33.275,84.03,158.001,297.541,56.98,1072.149,A,24.78
179834,20211231,2021,INDL,C,D,STD,CDNA,USD,433.36,566.621,465.876,52.923,-26.79,77.301,100.745,-30.662,296.397,A,45.48
179841,20211231,2021,INDL,C,D,STD,CDXS,USD,161.888,246.383,164.391,65.109,-22.697,33.371,81.992,-21.279,104.754,A,31.27
179843,20211231,2021,INDL,C,D,STD,IPI,USD,156.85,766.895,663.403,13.149,29.908,73.423,103.492,249.834,270.332,A,42.73
179889,20211231,2021,INDL,C,D,STD,AGNC,USD,,68149,8802,522.2,1216,,57858,749,1304,A,15.04
179974,20211231,2021,INDL,C,D,STD,HCI,USD,,1176.857,323.365,10.131,14.023,,762.399,1.856,402.551,A,83.54
180016,20211231,2021,INDL,C,D,STD,MRC,USD,899,1671,323,83.068,11,436,993,-14,2666,A,6.88
180083,20211231,2021,INDL,C,D,STD,LOPE,USD,681.045,1222.745,1045.047,37.722,277.19,97.944,177.698,260.344,896.564,A,85.71
180183,20211231,2021,INDL,C,D,STD,HBCP,USD,,2938.244,351.903,8.527,76.973,,2586.341,48.621,121.93,A,41.51
180228,20211231,2021,INDL,C,D,STD,IVR,USD,,8443.841,974.167,329.875,142.607,,7041.706,-90,170.072,A,2.78
180405,20211231,2021,INDL,C,D,STD,ATVI,USD,12556,25056,17599,779.053,3336,2411,7457,2699,8803,A,66.53
180466,20211231,2021,INDL,C,D,STD,JBT,USD,718.7,2141.4,750.5,31.77,175.1,549.9,1390.9,118.4,1868.3,A,153.56
180483,20210930,2021,INDL,C,D,STD,BERY,USD,5094,17882,3180,135.5,1343,3186,14702,733,13850,A,73.78
180646,20211231,2021,INDL,C,D,STD,MYRG,USD,748.39,1121.092,519.102,16.871,115.462,498.599,601.99,85.01,2498.289,A,110.55
180652,20211231,2021,INDL,C,D,STD,VRSK,USD,902.6,7808.1,2816.5,161.652,1087.4,1843.2,4965.6,666.2,2998.6,A,228.73
180683,20210630,2021,INDL,C,D,STD,IBIO,USD,104.597,146.968,108.585,217.873,-30.956,6.645,38.4,-23.207,2.383,A,0.549
180711,20211031,2021,INDL,C,D,STD,AVGO,USD,16586,75570,24962,413,8805,6281,50581,6736,27450,A,665.41
181104,20211231,2021,INDL,C,D,STD,MDRX,USD,761.342,2425.229,1408.138,116.114,88.971,547.082,1017.091,134.438,1503.037,A,18.45
181269,20211231,2021,INDL,C,D,STD,GPRE,USD,1117.749,2159.755,950.5,53.596,-4.093,471.804,1057.736,-65.992,2827.168,A,34.76
181290,20211231,2021,INDL,C,D,STD,DMRC,USD,44.011,64.876,55.33,16.94,-31.266,7.716,9.496,-34.759,26.52,A,39.48
181931,20211231,2021,INDL,C,D,STD,CLW,USD,487.2,1690.1,511.7,16.692,70.5,254.1,1178.4,-28.1,1772.6,A,36.67
181989,20211231,2021,INDL,C,D,STD,SLCA,USD,575.915,2219.6,604.215,75.033,-17.963,205.871,1605.517,-33.761,1054.979,A,9.4
183283,20211231,2021,INDL,C,D,STD,ADUS,USD,324.341,947.585,574.344,15.94,73.733,117.689,373.241,45.126,864.499,A,93.51
183322,20211231,2021,INDL,C,D,STD,TXMD,USD,119.468,169.472,-93.621,429.886,-127.37,252.891,263.093,-172.415,86.951,A,0.3555
183324,20211231,2021,INDL,C,D,STD,PMT,USD,,13772.708,1826.036,94.897,349.398,,11405.19,56.854,725.034,A,17.33
183366,20211231,2021,INDL,C,D,STD,H,USD,2062,12603,3563,109.975,-273,2232,9037,-222,3028,A,95.9
183377,20211231,2021,INDL,C,D,STD,FTNT,USD,3600.6,5919.1,781.7,162,651.4,2318.1,5120.7,606.8,3342.2,A,359.4
183388,20211231,2021,INDL,C,D,STD,STWD,USD,,83850.397,6072.536,304.82,641.295,,77201.59,447.739,1185.265,A,24.3
183581,20211231,2021,INDL,C,D,STD,KAR,USD,3358.3,7417.2,1513,121.163,212.9,2975.8,5313.3,66.5,2251.6,A,15.62
183593,20211231,2021,INDL,C,D,STD,OMER,USD,247.889,419.268,23.78,62.629,-173.617,51.789,395.488,194.235,0,A,6.43
183602,20211231,2021,INDL,C,D,STD,SRNE,USD,172.989,694.818,78.748,307.005,-368.045,139.453,616.689,-428.325,52.904,A,4.65
183606,20211231,2021,INDL,C,D,STD,ARI,USD,,8416.695,2294.558,139.894,397.253,,6122.069,223.515,450.853,A,13.16
183640,20211231,2021,INDL,C,D,STD,IRDM,USD,424.41,3180.795,1287.947,131.342,46.314,108.836,1892.848,-9.319,614.5,A,41.29
183736,20211231,2021,INDL,C,D,STD,GNRC,USD,1848.464,4877.78,2213.774,63.719,742.601,1155.907,2605.643,550.494,3737.184,A,351.92
183780,20211231,2021,INDL,C,D,STD,TWO,USD,,12114.305,2041.403,343.911,495.004,,9370.352,187.227,639.834,A,5.77
183797,20211231,2021,INDL,C,D,STD,COWN,USD,,8748.814,1015.869,27.779,179.186,,7452.46,295.611,1893.498,A,36.1
183822,20211231,2021,INDL,C,D,STD,ARR,USD,,5277.307,1143.632,94.152,-29.708,,4133.668,15.363,5.207,A,9.81
183830,20211231,2021,INDL,C,D,STD,PEB,USD,,6261.19,3155.885,130.814,-139.664,,3097.285,-184.858,733.044,A,22.37
183833,20211231,2021,INDL,C,D,STD,TRNO,USD,,2924.215,2057.963,75.069,88.681,,866.252,87.254,222.752,A,85.29
183902,20211231,2021,INDL,C,D,STD,EFC,USD,,5177.419,1064.382,57.458,173.458,,3853.863,133.463,233.609,A,17.09
183903,20211231,2021,INDL,C,D,STD,CALX,USD,409.245,742.032,568.428,64.274,73.152,128.136,173.604,238.378,679.394,A,79.97
183942,20211231,2021,INDL,C,D,STD,ST,USD,3076.994,8613.766,3094.734,157.849,648.182,836.259,5519.032,363.58,3820.806,A,61.69
183974,20211231,2021,INDL,C,D,STD,SPSC,USD,352.443,615.846,484.259,36.01,55.085,102.872,131.587,44.597,385.276,A,142.35
184113,20211231,2021,INDL,C,D,STD,VUZI,USD,137.15,148.467,143.728,63.672,-40.024,4.156,4.739,-40.377,13.165,A,8.67
184167,20211231,2021,INDL,C,D,STD,FIBK,USD,,19671.9,1986.6,62.2,341.9,,17685.3,192.1,656,A,40.67
184254,20211231,2021,INDL,C,D,STD,APO,USD,,30501.894,3234.928,248.897,2952.332,,18537.494,1838.491,5951.598,A,72.43
184256,20211231,2021,INDL,C,D,STD,IRWD,USD,745.225,1126.927,605.911,162.036,232.215,161.698,521.016,528.448,413.753,A,11.66
184258,20211231,2021,INDL,C,D,STD,PLOW,USD,220.431,572.476,214.61,22.981,53.198,81.916,357.866,30.691,541.453,A,39.06
184263,20210630,2021,INDL,C,D,STD,QNST,USD,206.176,449.515,295.148,53.786,13.926,115.611,154.367,23.555,578.487,A,18.19
184352,20211231,2021,INDL,C,D,STD,STNG,USD,285.219,5013.969,1836.928,58.37,-90.508,527.841,3177.041,-234.435,540.786,A,12.81
184392,20211231,2021,INDL,C,D,STD,GDOT,USD,1809.152,4725.477,1070.673,54.868,61.035,3643.064,3654.804,47.48,1414.41,A,36.24
184465,20211231,2021,INDL,C,D,STD,AMPE,USD,35.632,38.825,27.284,227.325,-20.571,5.122,11.541,-17.075,0,A,0.57
184500,20211231,2021,INDL,C,D,STD,CBOE,USD,1531.3,6814.5,3604.8,106.646,818.8,1169.3,3209.7,529,3494.8,A,130.4
184551,20211231,2021,INDL,C,D,STD,MXL,USD,404.104,1050.384,489.198,76.778,69.517,207.395,561.186,41.969,892.398,A,75.39
184576,20211231,2021,INDL,C,D,STD,ENV,USD,567.276,2241.182,957.089,54.793,71.485,288.723,1281.64,13.296,1186.517,A,79.34
184604,20210630,2021,INDL,C,D,STD,AOSL,USD,407.322,918.573,373.205,26.35,67.142,233.23,402.248,58.116,656.902,A,60.56
184688,20211231,2021,INDL,C,D,STD,CLDT,USD,,1410.699,797.454,48.769,-17.47,,596.506,-18.41,202.987,A,13.72
184700,20211231,2021,INDL,C,D,STD,FLT,USD,5449.844,13366.449,2866.58,78.88,1241.772,5252.147,10499.869,839.497,2833.736,A,223.84
184702,20211231,2021,INDL,C,D,STD,NPTN,USD,230.061,305.567,152.961,53.113,-30.294,105.975,152.606,-40.719,290.289,A,15.37
184717,20211231,2021,INDL,C,D,STD,AMRS,USD,639.212,954.298,246.439,308.9,-155.491,269.805,675.09,-270.969,341.817,A,5.41
184725,20211231,2021,INDL,C,D,STD,NXPI,USD,5228,20864,6528,264.95,2620,2452,14094,1871,11063,A,227.78
